Date,Elevation (ft),
1999-04-05 18:00,1728.96,
1999-04-06 18:00,1729.03,
1999-04-07 18:00,1729.05,
1999-04-08 18:00,1729.05,
1999-04-09 18:00,1729.06,
1999-04-10 18:00,1729.06,
1999-04-11 18:00,1729.06,
1999-04-12 18:00,1729.06,
1999-04-13 18:00,1729.06,
1999-04-14 18:00,1729.1,
1999-04-15 18:00,1729.17,
1999-04-16 18:00,1729.18,
1999-04-17 18:00,1729.18,
1999-04-18 18:00,1729.18,
1999-04-19 18:00,1729.19,
1999-04-20 18:00,1729.19,
1999-04-21 18:00,1729.19,
1999-04-22 18:00,1729.21,
1999-04-23 18:00,1729.23,
1999-04-24 18:00,1729.24,
1999-04-25 18:00,1729.25,
1999-04-26 18:00,1729.33,
1999-04-27 18:00,1729.35,
1999-04-28 18:00,1729.36,
1999-04-29 18:00,1729.37,
1999-04-30 18:00,1729.39,
1999-05-01 18:00,1729.4,
1999-05-02 18:00,1729.45,
1999-05-03 18:00,1729.51,
1999-05-04 18:00,1729.51,
1999-05-05 18:00,1729.59,
1999-05-06 18:00,1729.59,
1999-05-07 18:00,1729.59,
1999-05-08 18:00,1729.59,
1999-05-09 18:00,1729.58,
1999-05-10 18:00,1729.58,
1999-05-11 18:00,1729.59,
1999-05-12 18:00,1729.61,
1999-05-13 18:00,1729.63,
1999-05-14 18:00,1729.63,
1999-05-15 18:00,1729.76,
1999-05-16 18:00,1729.85,
1999-05-17 18:00,1729.97,
1999-05-18 18:00,1730.01,
1999-05-19 18:00,1730.02,
1999-05-20 18:00,1730.04,
1999-05-21 18:00,1730.12,
1999-05-22 18:00,1730.13,
1999-05-23 18:00,1730.24,
1999-05-24 18:00,1730.31,
1999-05-25 18:00,1730.33,
1999-05-26 18:00,1730.36,
1999-05-27 18:00,1730.37,
1999-05-28 18:00,1730.38,
1999-05-29 18:00,1730.38,
1999-05-30 18:00,1730.41,
1999-05-31 18:00,1730.42,
1999-06-01 18:00,1730.48,
1999-06-02 18:00,1730.5,
1999-06-03 18:00,1730.51,
1999-06-04 18:00,1730.55,
1999-06-05 18:00,1730.55,
1999-06-06 18:00,1730.55,
1999-06-07 18:00,1730.55,
1999-06-08 18:00,1730.55,
1999-06-09 18:00,1730.55,
1999-06-10 18:00,1730.58,
1999-06-11 18:00,1730.61,
1999-06-12 18:00,1730.62,
1999-06-13 18:00,1730.67,
1999-06-14 18:00,1730.68,
1999-06-15 18:00,1730.68,
1999-06-16 18:00,1730.66,
1999-06-17 18:00,1730.66,
1999-06-18 18:00,1730.63,
1999-06-19 18:00,1730.63,
1999-06-20 18:00,1730.63,
1999-06-21 18:00,1730.61,
1999-06-22 18:00,1730.61,
1999-06-23 18:00,1730.6,
1999-06-24 18:00,1730.57,
1999-06-25 18:00,1730.53,
1999-06-26 18:00,1730.49,
1999-06-27 18:00,1730.51,
1999-06-28 18:00,1730.58,
1999-06-29 18:00,1730.66,
1999-06-30 18:00,1730.68,
1999-07-01 18:00,1730.67,
1999-07-02 18:00,1730.63,
1999-07-03 18:00,1730.62,
1999-07-04 18:00,1730.54,
1999-07-05 18:00,1730.46,
1999-07-06 18:00,1730.43,
1999-07-07 18:00,1730.38,
1999-07-08 18:00,1730.34,
1999-07-09 18:00,1730.25,
1999-07-10 18:00,1730.2,
1999-07-11 18:00,1730.14,
1999-07-12 18:00,1730.06,
1999-07-13 18:00,1730,
1999-07-14 18:00,1729.91,
1999-07-15 18:00,1729.84,
1999-07-16 18:00,1729.85,
1999-07-17 18:00,1729.8,
1999-07-18 18:00,1729.76,
1999-07-19 18:00,1729.72,
1999-07-20 18:00,1729.65,
1999-07-21 18:00,1729.59,
1999-07-22 18:00,1729.51,
1999-07-23 18:00,1729.44,
1999-07-24 18:00,1729.37,
1999-07-25 18:00,1729.29,
1999-07-26 18:00,1729.21,
1999-07-27 18:00,1729.12,
1999-07-28 18:00,1729.05,
1999-07-29 18:00,1728.96,
1999-07-30 18:00,1728.88,
1999-07-31 18:00,1728.79,
1999-08-01 18:00,1728.78,
1999-08-02 18:00,1728.92,
1999-08-03 18:00,1728.96,
1999-08-04 18:00,1729.08,
1999-08-05 18:00,1729.15,
1999-08-06 18:00,1729.2,
1999-08-07 18:00,1729.24,
1999-08-08 18:00,1729.25,
1999-08-09 18:00,1729.24,
1999-08-10 18:00,1729.21,
1999-08-11 18:00,1729.16,
1999-08-12 18:00,1729.11,
1999-08-13 18:00,1729.03,
1999-08-14 18:00,1728.96,
1999-08-15 18:00,1728.88,
1999-08-16 18:00,1728.82,
1999-08-17 18:00,1728.74,
1999-08-18 18:00,1728.76,
1999-08-19 18:00,1728.67,
1999-08-20 18:00,1728.61,
1999-08-21 18:00,1728.56,
1999-08-22 18:00,1728.5,
1999-08-23 18:00,1728.45,
1999-08-24 18:00,1728.4,
1999-08-25 18:00,1728.33,
1999-08-26 18:00,1728.27,
1999-08-27 18:00,1728.22,
1999-08-28 18:00,1728.21,
1999-08-29 18:00,1728.22,
1999-08-30 18:00,1728.23,
1999-08-31 18:00,1728.23,
1999-09-01 18:00,1728.2,
1999-09-02 18:00,1728.19,
1999-09-03 18:00,1728.17,
1999-09-04 18:00,1728.15,
1999-09-05 18:00,1728.15,
1999-09-06 18:00,1728.15,
1999-09-07 18:00,1728.13,
1999-09-08 18:00,1728.12,
1999-09-09 18:00,1728.11,
1999-09-10 18:00,1728.09,
1999-09-11 18:00,1728.09,
1999-09-12 18:00,1728.1,
1999-09-13 18:00,1728.1,
1999-09-14 18:00,1728.09,
1999-09-15 18:00,1728.08,
1999-09-16 18:00,1728.07,
1999-09-17 18:00,1728.07,
1999-09-18 18:00,1728.06,
1999-09-19 18:00,1728.05,
1999-09-20 18:00,1728.06,
1999-09-21 18:00,1728.07,
1999-09-22 18:00,1728.08,
1999-09-23 18:00,1728.07,
1999-09-24 18:00,1728.08,
1999-09-25 18:00,1728.08,
1999-09-26 18:00,1728.06,
1999-09-27 18:00,1728.04,
1999-09-28 18:00,1728.05,
1999-09-29 18:00,1728.05,
1999-09-30 18:00,1728.04,
1999-10-01 18:00,1728.03,
1999-10-02 18:00,1728.02,
1999-10-03 18:00,1728.01,
1999-10-04 18:00,1728,
1999-10-05 18:00,1727.99,
1999-10-06 18:00,1727.99,
1999-10-07 18:00,1727.99,
1999-10-08 18:00,1728,
1999-10-09 18:00,1728,
1999-10-10 18:00,1728,
1999-10-11 18:00,1727.99,
1999-10-12 18:00,1727.99,
1999-10-13 18:00,1727.98,
1999-10-14 18:00,1727.98,
1999-10-15 18:00,1727.98,
1999-10-16 18:00,1727.97,
1999-10-17 18:00,1727.96,
1999-10-18 18:00,1727.96,
1999-10-19 18:00,1727.95,
1999-10-20 18:00,1727.95,
1999-10-21 18:00,1727.96,
1999-10-22 18:00,1727.95,
1999-10-23 18:00,1727.95,
1999-10-24 18:00,1727.95,
1999-10-25 18:00,1727.95,
1999-10-26 18:00,1727.95,
1999-10-27 18:00,1727.95,
1999-10-28 18:00,1727.95,
1999-10-29 18:00,1727.96,
1999-10-30 18:00,1727.95,
1999-10-31 18:00,1727.95,
1999-11-01 18:00,1727.95,
1999-11-02 18:00,1727.94,
1999-11-03 18:00,1727.94,
1999-11-04 18:00,1727.93,
1999-11-05 18:00,1727.93,
1999-11-06 18:00,1727.94,
1999-11-07 18:00,1727.95,
1999-11-08 18:00,1727.95,
1999-11-09 18:00,1727.96,
1999-11-10 18:00,1727.97,
1999-11-11 18:00,1727.98,
1999-11-12 18:00,1727.99,
1999-11-13 18:00,1727.99,
1999-11-14 18:00,1728,
1999-11-15 18:00,1728,
1999-11-16 18:00,1728.01,
1999-11-17 18:00,1728.03,
1999-11-18 18:00,1728.04,
1999-11-19 18:00,1728.04,
1999-11-20 18:00,1728.03,
1999-11-21 18:00,1728.03,
1999-11-22 18:00,1728.03,
1999-11-23 18:00,1728.07,
1999-11-24 18:00,1728.14,
1999-11-25 18:00,1728.14,
1999-11-26 18:00,1728.15,
1999-11-27 18:00,1728.16,
1999-11-28 18:00,1728.17,
1999-11-29 18:00,1728.18,
1999-11-30 18:00,1728.18,
1999-12-01 18:00,1728.19,
1999-12-02 18:00,1728.21,
1999-12-03 18:00,1728.22,
1999-12-04 18:00,1728.22,
1999-12-05 18:00,1728.22,
1999-12-06 18:00,1728.22,
1999-12-07 18:00,1728.24,
1999-12-08 18:00,1728.24,
1999-12-09 18:00,1728.25,
1999-12-10 18:00,1728.25,
1999-12-11 18:00,1728.25,
1999-12-12 18:00,1728.26,
1999-12-13 18:00,1728.27,
1999-12-14 18:00,1728.27,
1999-12-15 18:00,1728.29,
1999-12-16 18:00,1728.3,
1999-12-17 18:00,1728.32,
1999-12-18 18:00,1728.33,
1999-12-19 18:00,1728.34,
1999-12-20 18:00,1728.35,
1999-12-21 18:00,1728.36,
1999-12-22 18:00,1728.36,
1999-12-23 18:00,1728.37,
1999-12-24 18:00,1728.39,
1999-12-25 18:00,1728.4,
1999-12-26 18:00,1728.42,
1999-12-27 18:00,1728.44,
1999-12-28 18:00,1728.45,
1999-12-29 18:00,1728.46,
1999-12-30 18:00,1728.48,
1999-12-31 18:00,1728.49,
2000-01-01 18:00,1728.5,
2000-01-02 18:00,1728.51,
2000-01-03 18:00,1728.52,
2000-01-04 18:00,1728.52,
2000-01-05 18:00,1728.52,
2000-01-06 18:00,1728.54,
2000-01-07 18:00,1728.54,
2000-01-08 18:00,1728.55,
2000-01-09 18:00,1728.57,
2000-01-10 18:00,1728.59,
2000-01-11 18:00,1728.59,
2000-01-12 18:00,1728.59,
2000-01-13 18:00,1728.6,
2000-01-14 18:00,1728.61,
2000-01-15 18:00,1728.62,
2000-01-16 18:00,1728.64,
2000-01-17 18:00,1728.65,
2000-01-18 18:00,1728.67,
2000-01-19 18:00,1728.69,
2000-01-20 18:00,1728.7,
2000-01-21 18:00,1728.7,
2000-01-22 18:00,1728.71,
2000-01-23 18:00,1728.72,
2000-01-24 18:00,1728.74,
2000-01-25 18:00,1728.74,
2000-01-26 18:00,1728.74,
2000-01-27 18:00,1728.75,
2000-01-28 18:00,1728.77,
2000-01-29 18:00,1728.79,
2000-01-30 18:00,1728.8,
2000-01-31 18:00,1728.81,
2000-02-01 18:00,1728.82,
2000-02-02 18:00,1728.83,
2000-02-03 18:00,1728.85,
2000-02-04 18:00,1728.86,
2000-02-05 18:00,1728.87,
2000-02-06 18:00,1728.89,
2000-02-07 18:00,1728.91,
2000-02-08 18:00,1728.92,
2000-02-09 18:00,1728.93,
2000-02-10 18:00,1728.96,
2000-02-11 18:00,1728.96,
2000-02-12 18:00,1728.98,
2000-02-13 18:00,1728.99,
2000-02-14 18:00,1729,
2000-02-15 18:00,1729.02,
2000-02-16 18:00,1729.04,
2000-02-17 18:00,1729.04,
2000-02-18 18:00,1729.08,
2000-02-19 18:00,1729.1,
2000-02-20 18:00,1729.12,
2000-02-21 18:00,1729.13,
2000-02-22 18:00,1729.14,
2000-02-23 18:00,1729.25,
2000-02-24 18:00,1729.35,
2000-02-25 18:00,1729.38,
2000-02-26 18:00,1729.39,
2000-02-27 18:00,1729.39,
2000-02-28 18:00,1729.39,
2000-02-29 18:00,1729.41,
2000-03-01 18:00,1729.45,
2000-03-02 18:00,1729.45,
2000-03-03 18:00,1729.57,
2000-03-04 18:00,1729.6,
2000-03-05 18:00,1729.62,
2000-03-06 18:00,1729.65,
2000-03-07 18:00,1729.65,
2000-03-08 18:00,1729.78,
2000-03-09 18:00,1729.78,
2000-03-10 18:00,1729.78,
2000-03-11 18:00,1729.79,
2000-03-12 18:00,1729.81,
2000-03-13 18:00,1729.82,
2000-03-14 18:00,1729.82,
2000-03-15 18:00,1729.85,
2000-03-16 18:00,1729.85,
2000-03-17 18:00,1729.85,
2000-03-18 18:00,1729.87,
2000-03-19 18:00,1729.89,
2000-03-20 18:00,1729.9,
2000-03-21 18:00,1729.91,
2000-03-22 18:00,1729.96,
2000-03-23 18:00,1729.99,
2000-03-24 18:00,1730.1,
2000-03-25 18:00,1730.12,
2000-03-26 18:00,1730.14,
2000-03-27 18:00,1730.17,
2000-03-28 18:00,1730.17,
2000-03-29 18:00,1730.18,
2000-03-30 18:00,1730.19,
2000-03-31 18:00,1730.2,
2000-04-01 18:00,1730.23,
2000-04-02 18:00,1730.25,
2000-04-03 18:00,1730.26,
2000-04-04 18:00,1730.25,
2000-04-05 18:00,1730.27,
2000-04-06 18:00,1730.27,
2000-04-07 18:00,1730.28,
2000-04-08 18:00,1730.28,
2000-04-09 18:00,1730.28,
2000-04-10 18:00,1730.28,
2000-04-11 18:00,1730.27,
2000-04-12 18:00,1730.29,
2000-04-13 18:00,1730.3,
2000-04-14 18:00,1730.3,
2000-04-15 18:00,1730.3,
2000-04-16 18:00,1730.32,
2000-04-17 18:00,1730.33,
2000-04-18 18:00,1730.34,
2000-04-19 18:00,1730.35,
2000-04-20 18:00,1730.35,
2000-04-21 18:00,1730.35,
2000-04-22 18:00,1730.36,
2000-04-23 18:00,1730.37,
2000-04-24 18:00,1730.38,
2000-04-25 18:00,1730.4,
2000-04-26 18:00,1730.4,
2000-04-27 18:00,1730.41,
2000-04-28 18:00,1730.4,
2000-04-29 18:00,1730.33,
2000-04-30 18:00,1730.34,
2000-05-01 18:00,1730.41,
2000-05-02 18:00,1730.46,
2000-05-03 18:00,1730.46,
2000-05-04 18:00,1730.47,
2000-05-05 18:00,1730.47,
2000-05-06 18:00,1730.49,
2000-05-07 18:00,1730.5,
2000-05-08 18:00,1730.52,
2000-05-09 18:00,1730.53,
2000-05-10 18:00,1730.53,
2000-05-11 18:00,1730.55,
2000-05-12 18:00,1730.55,
2000-05-13 18:00,1730.54,
2000-05-14 18:00,1730.53,
2000-05-15 18:00,1730.52,
2000-05-16 18:00,1730.52,
2000-05-17 18:00,1730.52,
2000-05-18 18:00,1730.52,
2000-05-19 18:00,1730.52,
2000-05-20 18:00,1730.51,
2000-05-21 18:00,1730.51,
2000-05-22 18:00,1730.5,
2000-05-23 18:00,1730.49,
2000-05-24 18:00,1730.49,
2000-05-25 18:00,1730.49,
2000-05-26 18:00,1730.52,
2000-05-27 18:00,1730.53,
2000-05-28 18:00,1730.52,
2000-05-29 18:00,1730.51,
2000-05-30 18:00,1730.5,
2000-05-31 18:00,1730.49,
2000-06-01 18:00,1730.49,
2000-06-02 18:00,1730.47,
2000-06-03 18:00,1730.45,
2000-06-04 18:00,1730.44,
2000-06-05 18:00,1730.43,
2000-06-06 18:00,1730.41,
2000-06-07 18:00,1730.36,
2000-06-08 18:00,1730.32,
2000-06-09 18:00,1730.26,
2000-06-10 18:00,1730.18,
2000-06-11 18:00,1730.13,
2000-06-12 18:00,1730.08,
2000-06-13 18:00,1730.03,
2000-06-14 18:00,1729.96,
2000-06-15 18:00,1729.86,
2000-06-16 18:00,1729.79,
2000-06-17 18:00,1729.7,
2000-06-18 18:00,1729.65,
2000-06-19 18:00,1729.56,
2000-06-20 18:00,1729.52,
2000-06-21 18:00,1729.43,
2000-06-22 18:00,1729.36,
2000-06-23 18:00,1729.34,
2000-06-24 18:00,1729.28,
2000-06-25 18:00,1729.19,
2000-06-26 18:00,1729.12,
2000-06-27 18:00,1729.04,
2000-06-28 18:00,1728.98,
2000-06-29 18:00,1728.91,
2000-06-30 18:00,1728.9,
2000-07-01 18:00,1728.86,
2000-07-02 18:00,1728.8,
2000-07-03 18:00,1728.75,
2000-07-04 18:00,1728.68,
2000-07-05 18:00,1728.61,
2000-07-06 18:00,1728.53,
2000-07-07 18:00,1728.45,
2000-07-08 18:00,1728.36,
2000-07-09 18:00,1728.25,
2000-07-10 18:00,1728.16,
2000-07-11 18:00,1728.08,
2000-07-12 18:00,1727.99,
2000-07-13 18:00,1727.9,
2000-07-14 18:00,1727.81,
2000-07-15 18:00,1727.71,
2000-07-16 18:00,1727.61,
2000-07-17 18:00,1727.53,
2000-07-18 18:00,1727.46,
2000-07-19 18:00,1727.36,
2000-07-20 18:00,1727.27,
2000-07-21 18:00,1727.22,
2000-07-22 18:00,1727.22,
2000-07-23 18:00,1727.14,
2000-07-24 18:00,1727.08,
2000-07-25 18:00,1727.04,
2000-07-26 18:00,1726.93,
2000-07-27 18:00,1726.86,
2000-07-28 18:00,1726.8,
2000-07-29 18:00,1726.74,
2000-07-30 18:00,1726.66,
2000-07-31 18:00,1726.6,
2000-08-01 18:00,1726.52,
2000-08-02 18:00,1726.43,
2000-08-03 18:00,1726.37,
2000-08-04 18:00,1726.29,
2000-08-05 18:00,1726.21,
2000-08-06 18:00,1726.14,
2000-08-07 18:00,1726.07,
2000-08-08 18:00,1725.99,
2000-08-09 18:00,1725.9,
2000-08-10 18:00,1725.82,
2000-08-11 18:00,1725.73,
2000-08-12 18:00,1725.64,
2000-08-13 18:00,1725.54,
2000-08-14 18:00,1725.48,
2000-08-15 18:00,1725.37,
2000-08-16 18:00,1725.3,
2000-08-17 18:00,1725.21,
2000-08-18 18:00,1725.12,
2000-08-19 18:00,1725.07,
2000-08-20 18:00,1725.01,
2000-08-21 18:00,1724.95,
2000-08-22 18:00,1724.9,
2000-08-23 18:00,1724.84,
2000-08-24 18:00,1724.76,
2000-08-25 18:00,1724.69,
2000-08-26 18:00,1724.68,
2000-08-27 18:00,1724.67,
2000-08-28 18:00,1724.66,
2000-08-29 18:00,1724.64,
2000-08-30 18:00,1724.62,
2000-08-31 18:00,1724.58,
2000-09-01 18:00,1724.55,
2000-09-02 18:00,1724.54,
2000-09-03 18:00,1724.52,
2000-09-04 18:00,1724.49,
2000-09-05 18:00,1724.46,
2000-09-06 18:00,1724.44,
2000-09-07 18:00,1724.4,
2000-09-08 18:00,1724.39,
2000-09-09 18:00,1724.37,
2000-09-10 18:00,1724.35,
2000-09-11 18:00,1724.33,
2000-09-12 18:00,1724.3,
2000-09-13 18:00,1724.28,
2000-09-14 18:00,1724.26,
2000-09-15 18:00,1724.24,
2000-09-16 18:00,1724.22,
2000-09-17 18:00,1724.19,
2000-09-18 18:00,1724.17,
2000-09-19 18:00,1724.15,
2000-09-20 18:00,1724.2,
2000-09-21 18:00,1724.16,
2000-09-22 18:00,1724.15,
2000-09-23 18:00,1724.11,
2000-09-24 18:00,1724.11,
2000-09-25 18:00,1724.11,
2000-09-26 18:00,1724.1,
2000-09-27 18:00,1724.1,
2000-09-28 18:00,1724.09,
2000-09-29 18:00,1724.08,
2000-09-30 18:00,1724.06,
2000-10-01 18:00,1724.05,
2000-10-02 18:00,1724.04,
2000-10-03 18:00,1724.04,
2000-10-04 18:00,1724.01,
2000-10-05 18:00,1724.01,
2000-10-06 18:00,1723.99,
2000-10-07 18:00,1723.99,
2000-10-08 18:00,1723.96,
2000-10-09 18:00,1723.95,
2000-10-10 18:00,1723.94,
2000-10-11 18:00,1723.92,
2000-10-12 18:00,1723.91,
2000-10-13 18:00,1723.89,
2000-10-14 18:00,1723.89,
2000-10-15 18:00,1723.9,
2000-10-16 18:00,1723.89,
2000-10-17 18:00,1723.87,
2000-10-18 18:00,1723.88,
2000-10-19 18:00,1723.87,
2000-10-20 18:00,1723.86,
2000-10-21 18:00,1723.86,
2000-10-22 18:00,1723.87,
2000-10-23 18:00,1723.9,
2000-10-24 18:00,1723.93,
2000-10-25 18:00,1724,
2000-10-26 18:00,1724.01,
2000-10-27 18:00,1724,
2000-10-28 18:00,1724,
2000-10-29 18:00,1724.04,
2000-10-30 18:00,1724.04,
2000-10-31 18:00,1724.04,
2000-11-01 18:00,1724.06,
2000-11-02 18:00,1724.04,
2000-11-03 18:00,1724.02,
2000-11-04 18:00,1724.02,
2000-11-05 18:00,1724.01,
2000-11-06 18:00,1724.09,
2000-11-07 18:00,1724.08,
2000-11-08 18:00,1724.06,
2000-11-09 18:00,1724.04,
2000-11-10 18:00,1724.03,
2000-11-11 18:00,1724.02,
2000-11-12 18:00,1724.08,
2000-11-13 18:00,1724.07,
2000-11-14 18:00,1724.06,
2000-11-15 18:00,1724.04,
2000-11-16 18:00,1724.04,
2000-11-17 18:00,1724.05,
2000-11-18 18:00,1724.05,
2000-11-19 18:00,1724.05,
2000-11-20 18:00,1724.04,
2000-11-21 18:00,1724.04,
2000-11-22 18:00,1724.04,
2000-11-23 18:00,1724.05,
2000-11-24 18:00,1724.05,
2000-11-25 18:00,1724.05,
2000-11-26 18:00,1724.06,
2000-11-27 18:00,1724.06,
2000-11-28 18:00,1724.06,
2000-11-29 18:00,1724.06,
2000-11-30 18:00,1724.06,
2000-12-01 18:00,1724.06,
2000-12-02 18:00,1724.06,
2000-12-03 18:00,1724.06,
2000-12-04 18:00,1724.06,
2000-12-05 18:00,1724.06,
2000-12-06 18:00,1724.06,
2000-12-07 18:00,1724.07,
2000-12-08 18:00,1724.07,
2000-12-09 18:00,1724.07,
2000-12-10 18:00,1724.06,
2000-12-11 18:00,1724.06,
2000-12-12 18:00,1724.06,
2000-12-13 18:00,1724.06,
2000-12-14 18:00,1724.06,
2000-12-15 18:00,1724.06,
2000-12-16 18:00,1724.06,
2000-12-17 18:00,1724.06,
2000-12-18 18:00,1724.06,
2000-12-19 18:00,1724.06,
2000-12-20 18:00,1724.07,
2000-12-21 18:00,1724.07,
2000-12-22 18:00,1723.98,
2000-12-23 18:00,1723.98,
2000-12-24 18:00,1723.99,
2000-12-25 18:00,1723.99,
2000-12-26 18:00,1723.99,
2000-12-27 18:00,1724.01,
2000-12-28 18:00,1724.01,
2000-12-29 18:00,1724.01,
2000-12-30 18:00,1724.01,
2000-12-31 18:00,1724.01,
2001-01-01 18:00,1724.01,
2001-01-02 18:00,1724.01,
2001-01-03 18:00,1724.02,
2001-01-04 18:00,1724.02,
2001-01-05 18:00,1724.03,
2001-01-06 18:00,1724.03,
2001-01-07 18:00,1724.04,
2001-01-08 18:00,1724.04,
2001-01-09 18:00,1724.04,
2001-01-10 18:00,1724.04,
2001-01-11 18:00,1724.05,
2001-01-12 18:00,1724.06,
2001-01-13 18:00,1724.07,
2001-01-14 18:00,1724.09,
2001-01-15 18:00,1724.1,
2001-01-16 18:00,1724.1,
2001-01-17 18:00,1724.11,
2001-01-18 18:00,1724.12,
2001-01-19 18:00,1724.12,
2001-01-20 18:00,1724.12,
2001-01-21 18:00,1724.12,
2001-01-22 18:00,1724.13,
2001-01-23 18:00,1724.13,
2001-01-24 18:00,1724.14,
2001-01-25 18:00,1724.14,
2001-01-26 18:00,1724.17,
2001-01-27 18:00,1724.17,
2001-01-28 18:00,1724.18,
2001-01-29 18:00,1724.22,
2001-01-30 18:00,1724.24,
2001-01-31 18:00,1724.25,
2001-02-01 18:00,1724.25,
2001-02-02 18:00,1724.24,
2001-02-03 18:00,1724.25,
2001-02-04 18:00,1724.26,
2001-02-05 18:00,1724.27,
2001-02-06 18:00,1724.29,
2001-02-08 18:00,1724.3,JUMP
2001-02-09 18:00,1724.39,
2001-02-10 18:00,1724.39,
2001-02-11 18:00,1724.4,
2001-02-12 18:00,1724.4,
2001-02-13 18:00,1724.41,
2001-02-14 18:00,1724.42,
2001-02-15 18:00,1724.44,
2001-02-16 18:00,1724.44,
2001-02-17 18:00,1724.45,
2001-02-18 18:00,1724.45,
2001-02-19 18:00,1724.46,
2001-02-20 18:00,1724.46,
2001-02-21 18:00,1724.47,
2001-02-22 18:00,1724.48,
2001-02-23 18:00,1724.5,
2001-02-24 18:00,1724.51,
2001-02-25 18:00,1724.64,
2001-02-26 18:00,1724.66,
2001-02-27 18:00,1724.69,
2001-02-28 18:00,1724.73,
2001-03-01 18:00,1724.74,
2001-03-02 18:00,1724.77,
2001-03-03 18:00,1724.79,
2001-03-04 18:00,1724.82,
2001-03-05 18:00,1724.86,
2001-03-06 18:00,1724.92,
2001-03-07 18:00,1724.96,
2001-03-08 18:00,1725.01,
2001-03-09 18:00,1725.05,
2001-03-10 18:00,1725.09,
2001-03-11 18:00,1725.11,
2001-03-12 18:00,1725.19,
2001-03-13 18:00,1725.22,
2001-03-14 18:00,1725.25,
2001-03-15 18:00,1725.27,
2001-03-16 18:00,1725.31,
2001-03-17 18:00,1725.33,
2001-03-18 18:00,1725.35,
2001-03-19 18:00,1725.38,
2001-03-20 18:00,1725.4,
2001-03-21 18:00,1725.43,
2001-03-22 18:00,1725.45,
2001-03-23 18:00,1725.47,
2001-03-24 18:00,1725.48,
2001-03-25 18:00,1725.5,
2001-03-26 18:00,1725.51,
2001-03-27 18:00,1725.53,
2001-03-28 18:00,1725.53,
2001-03-29 18:00,1725.56,
2001-03-30 18:00,1725.57,
2001-03-31 18:00,1725.58,
2001-04-01 18:00,1725.59,
2001-04-02 18:00,1725.6,
2001-04-03 18:00,1725.62,
2001-04-04 18:00,1725.63,
2001-04-05 18:00,1725.64,
2001-04-06 18:00,1725.66,
2001-04-07 18:00,1725.71,
2001-04-08 18:00,1725.73,
2001-04-09 18:00,1725.76,
2001-04-10 18:00,1725.76,
2001-04-11 18:00,1725.84,
2001-04-12 18:00,1725.91,
2001-04-13 18:00,1725.88,
2001-04-14 18:00,1725.91,
2001-04-15 18:00,1725.92,
2001-04-16 18:00,1725.93,
2001-04-17 18:00,1725.94,
2001-04-18 18:00,1725.94,
2001-04-19 18:00,1725.94,
2001-04-20 18:00,1725.95,
2001-04-21 18:00,1725.98,
2001-04-22 18:00,1726.03,
2001-04-23 18:00,1726.05,
2001-04-24 18:00,1726.05,
2001-04-25 18:00,1726.05,
2001-04-26 18:00,1726.03,
2001-04-27 18:00,1726.05,
2001-04-30 18:00,1726.04,JUMP
2001-05-01 18:00,1726.04,
2001-05-02 18:00,1726.03,
2001-05-03 18:00,1726.06,
2001-05-04 18:00,1726.08,
2001-05-05 18:00,1726.35,
2001-05-06 18:00,1726.41,
2001-05-07 18:00,1726.47,
2001-05-08 18:00,1726.54,
2001-05-09 18:00,1726.56,
2001-05-10 18:00,1726.6,
2001-05-11 18:00,1726.61,
2001-05-12 18:00,1726.63,
2001-05-13 18:00,1726.65,
2001-05-14 18:00,1726.66,
2001-05-15 18:00,1726.65,
2001-05-16 18:00,1726.66,
2001-05-17 18:00,1726.68,
2001-05-18 18:00,1726.67,
2001-05-19 18:00,1726.67,
2001-05-20 18:00,1726.68,
2001-05-21 18:00,1726.77,
2001-05-22 18:00,1726.76,
2001-05-23 18:00,1726.75,
2001-05-24 18:00,1726.74,
2001-05-25 18:00,1726.73,
2001-05-26 18:00,1726.73,
2001-05-27 18:00,1726.74,
2001-05-28 18:00,1726.75,
2001-05-29 18:00,1726.76,
2001-05-30 18:00,1726.95,
2001-05-31 18:00,1726.98,
2001-06-01 18:00,1727,
2001-06-02 18:00,1727.01,
2001-06-03 18:00,1727.03,
2001-06-04 18:00,1727.04,
2001-06-05 18:00,1727.1,
2001-06-06 18:00,1727.11,
2001-06-07 18:00,1727.12,
2001-06-08 18:00,1727.19,
2001-06-09 18:00,1727.21,
2001-06-10 18:00,1727.23,
2001-06-11 18:00,1727.25,
2001-06-12 18:00,1727.25,
2001-06-13 18:00,1727.24,
2001-06-14 18:00,1727.21,
2001-06-15 18:00,1727.2,
2001-06-16 18:00,1727.16,
2001-06-17 18:00,1727.15,
2001-06-18 18:00,1727.15,
2001-06-19 18:00,1727.09,
2001-06-20 18:00,1727.06,
2001-06-21 18:00,1727.05,
2001-06-22 18:00,1727.02,
2001-06-23 18:00,1727,
2001-06-24 18:00,1726.96,
2001-06-25 18:00,1726.91,
2001-06-26 18:00,1726.85,
2001-06-27 18:00,1726.78,
2001-06-28 18:00,1726.73,
2001-06-29 18:00,1726.64,
2001-06-30 18:00,1726.58,
2001-07-01 18:00,1726.48,
2001-07-02 18:00,1726.38,
2001-07-03 18:00,1726.28,
2001-07-04 18:00,1726.19,
2001-07-05 18:00,1726.15,
2001-07-06 18:00,1726.07,
2001-07-07 18:00,1726.16,
2001-07-08 18:00,1726.05,
